ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,NUM-INSTALACION,DISTRITO-INSTALACION,same_as_distrito,BARRIO-INSTALACION,same_as_barrio,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO,AUDIENCIA
11742228,Corrala de Zarzuela,Gratuito,1,0,,,2022-10-07T00:00:00Z,2022-10-07T23:59:00Z,19:00,"Presentada por Diverlírica   .  Recorrido por el Madrid más castizo a través de la Zarzuela madrileña.  Títulos emblemáticos como 'La Verbena de la Paloma', 'La Revoltosa', 'Agua', 'Azucarillos y Aguardiente', 'El Bateo', 'La Chulapona', 'La Gran Vía' y 'Las Leandras', entre otras, nos llevarán por un sendero de música, teatro, humor y para muchos, por qué no, un poco de nostalgia.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=621c401f8ed52810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD,Centro Cultural José Luis Sampedro (Latina),1,CALLE,CASTROSERNA,4,Latina,https://wikidata.org/entity/Q794954,Lucero,https://wikidata.org/entity/Q31162,28047,436432,4472601,40.40159394334669,-3.749110841406562,/contenido/actividades/Musica/Zarzuela,
11752283,Cortar por fax,Gratuito,1,0,,,2022-10-08T00:00:00Z,2022-10-08T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf4b2bd3e17e2810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2193cb665c6e8610VgnVCM1000001d4a900aRCRD,Teatro Municipal de Vallecas,1,CALLE,PASO DE VILLAMANRIQUE,3,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,28031,447122,4469857,40.37762362093048,-3.6229095774784765,/contenido/actividades/TeatroPerformance,
11800520,Creando nuestro Fanzine: escritura creativa,Gratuito,1,1,J,8/12/2022;,2022-10-06T00:00:00Z,2022-12-29T23:59:00Z,11:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=235ef56efad83810VgnVCM2000001f4a900aRCRD,Escritura creativa y gestión emocional 'Sentimientos entre líneas',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=84e0b102c44ce710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=63431203d9e85110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Lourdes Hernández. Carabanchel,1,CALLE,COMANDANTE FONTANES,8,Carabanchel,https://wikidata.org/entity/Q1001991,San Isidro,https://wikidata.org/entity/Q3813733,28019,438758,4471886,40.395326406887946,-3.721622686264932,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11768355,Cris Blanco 'Grandissima Illusione',14 euros,0,0,,,2023-01-27T00:00:00Z,2023-01-27T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=65ffafbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/TeatroPerformance,
11778883,Cruzando el charco,Gratuito,1,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7764e6eba9553810VgnVCM2000001f4a900aRCRD,Cruzando el charco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f12ee6eba9553810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMÁN DEL VALLE,8,San Blas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.42027705095574,-3.621741078700336,/contenido/actividades/Musica,
11329500,Cuento musical: La vuelta al mundo en 80 días contada por la periodista y escritora Nelly Bly,Gratuito,1,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,18:00,"Programa Salmerón para niños. Día de las escritoras. A cargo de Natalia Fisac. Es un espectáculo musical de cuento teatralizado con canciones en directo que se propone para celebrar el DÍA DE LAS ESCRITORAS. Con la ayuda de canciones propias (con arreglos musicales grabados y voz en directo), y de objetos sencillos que van saliendo de una vieja maleta, se interpretan momentos de la novela de Julio Verne.  La peculiaridad de esta propuesta es que la narradora es el personaje histórico Nellie Bly: esta escritora creó el periodismo de infiltración y fue una celebridad en su época.  En este cuento Nellie tiene 10 años y narra esta historia que le fascina. Su alma de futura periodista no podrá evitar cuestionarse algunos aspectos de la historia. Estamos ante una suerte de cuenteatro musical ya que la actriz interpreta a distintos personajes que dan forma a una historia. Aparte de un rico espacio sonoro que ambienta algunos de los países por los que viajan, cada personaje tiene su propia canción.  La duración del espectáculo es de 60 minutos. Edad recomendada: de 5 a 11 años. Los niños y las niñas deberán estar acompañados al menos por un adulto que se responsabilice de que el menor cumpla en todo momento con las normas. La reserva de entradas para las actividades culturales citadas a continuación, excepto para aquéllas en las que se especifica un método de reserva distinto, se hará a través de llamada telefónica al número 915 150 277, en horario de 10 a 12 y de 15 a 17 horas, en los siguientes días: Para actividades en día laborable: el mismo día de la actividad.  Para actividades en sábado: el viernes anterior.  Para actividades en domingo: el sábado anterior.  Para actividades en festivo: el día laborable anterior.  Se podrá reservar, como máximo, dos entradas por persona hasta completar aforo. En el caso de las actuaciones infantiles, se podrá reservar para todos los miembros de la unidad familiar. Cinco minutos antes del comienzo de la actividad la reserva quedará anulada.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10cb33a5566b7710VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón (Chamartín),1,CALLE,MANTUANO,51,Chamartín,https://wikidata.org/entity/Q1766348,Ciudad Jardín,https://wikidata.org/entity/Q3773744,28002,442656,4477714,40.44810636195716,-3.6762309620097398,/contenido/actividades/CursosTalleres,/usuario/Niños
11741574,Cuentos del mundo,Gratuito,1,0,,,2022-10-15T00:00:00Z,2022-10-15T23:59:00Z,12:00,"Con 'Residui Teatro'   Monólogo infantil que narra diversas historias de un viaje por el mundo en busca de niños atrevidos que luchan por sus derechos. Un recorrido por los campos de refugiados en Sahara y Nicaragua, a través del cual se tratará de explicar de manera simple lo que se entiende por 'un derecho'.  Edad recomendada: a partir de 6 años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cf24705df652810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76c43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Almirante Churruca (Latina),1,CALLE,FUENTE DEL TIRO,72,Latina,https://wikidata.org/entity/Q794954,Las Águilas,https://wikidata.org/entity/Q5971372,28024,433786,4470559,40.3829835905706,-3.7800890564106613,/contenido/actividades/TeatroPerformance,/usuario/Niños
11208080,Cuentos para un descosío,Gratuito,1,0,,,2022-10-07T00:00:00Z,2022-10-07T23:59:00Z,18:30,"Monólogo. A cargo de Pingüi. Quién no ha tenido un descosido en su vida, algo que ha tenido que arreglar, que coser, para tirar adelante. Cuentos para un descosío es un espectáculo de cuentos donde sus personajes tienen que hilvanar algo, para solucionar su historia. De la mano del narrador oral Pingüi vamos a zurcir con la palabra estas historias, con puntadas de emociones que nos van a llevar a un viaje emocionante.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb6378fa624a3710VgnVCM2000001f4a900aRCRD,Actividades. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo). Mayo 2022,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f4c4bf1731221610VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),1,CALLE,MIRA EL RIO,4,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,El Pardo,https://wikidata.org/entity/Q3314337,28048,434105,4485730,40.519673311658686,-3.7779055687726535,/contenido/actividades/TeatroPerformance/ComediaMonologo,
11572214,Curso de relajación para jóvenes hasta 40 años.,Gratuito,1,1,J,,2022-09-15T00:00:00Z,2022-12-15T23:59:00Z,18:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=355abbd57445e710VgnVCM2000001f4a900aRCRD,Curso de relajación para jóvenes hasta 40 años.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b64abbd57445e710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD,Biblioteca Pública Municipal Mario Vargas Llosa (Centro),"1,6",CALLE,BARCELO,4,Centro,https://wikidata.org/entity/Q1763376,Justicia,https://wikidata.org/entity/Q1992319,28004,440645,4475347,40.426642215368176,-3.699722994908341,/contenido/actividades/CursosTalleres,
11660361,Código oculto,Gratuito,1,0,,,2022-10-02T00:00:00Z,2022-10-02T23:59:00Z,12:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b2eddb1b320810VgnVCM1000001d4a900aRCRD,Código oculto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87b2eddb1b320810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD,"Espacio Cultural Núñez de Balboa, 40 (Salamanca)",1,CALLE,NUÑEZ DE BALBOA,40,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,442103,4475356,40.426826159507435,-3.6825349481985135,/contenido/actividades/1ciudad21distritos,
11800383,Dame un like en Facebook,Gratuito,1,1,X,,2022-10-19T00:00:00Z,2022-10-26T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc6b6cb895d83810VgnVCM2000001f4a900aRCRD,Claves prácticas de la reforma laboral,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=89db5d92e180c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67132bfd4f975710VgnVCM1000001d4a900aRCRD,Espacio de Igualdad María Moliner. Villa de Vallecas,1,CALLE,HONRUBIA,4,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,28031,446579,4469157,40.37128211425518,-3.6292460351699867,/contenido/actividades/CursosTalleres,/usuario/Mujeres
11787359,Dani O`Magic,Gratuito,1,0,,,2022-10-05T00:00:00Z,2022-10-05T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e1128370c283810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Lope de Vega (Puente de Vallecas),1,CALLE,CONCEJO DE TEVERGA,1,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Entrevías,https://wikidata.org/entity/Q71756,28053,442974,4470850,40.386293684801885,-3.6718658006661906,/contenido/actividades/TeatroPerformance,
11768379,Daniel Abreu. Dalet (DA),14 euros,0,1,"V,S",,2023-04-28T00:00:00Z,2023-04-29T23:59:00Z,20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bda0afbfa0423810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,/contenido/actividades/ProgramacionDestacadaAgendaCultura,
11773519,Danzando entre palabras 1,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-12-04T00:00:00Z,2022-12-04T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f1cca31ae1243810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,/usuario/Niños
11772257,Danzando entre palabras 1,5 euros,0,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d428fec79ff33810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,
11773517,Danzando entre palabras 1,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-11-06T00:00:00Z,2022-11-06T23:59:00Z,11:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbca31ae1243810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,/usuario/Niños
11773540,Danzando entre palabras 2,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-11-06T00:00:00Z,2022-11-06T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecb1a31ae1243810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,/usuario/Niños
11773541,Danzando entre palabras 2,Más información sobre precios y programación en próximas fechas.,0,0,,,2022-12-04T00:00:00Z,2022-12-04T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fb1a31ae1243810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,/usuario/Niños
11772260,Danzando entre palabras 2,5 euros,0,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3448fec79ff33810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Espacio Abierto Quinta de los Molinos,"1,6",CALLE,JUAN IGNACIO LUCA DE TENA,20,San Blas,https://wikidata.org/entity/Q2001937,Salvador,https://wikidata.org/entity/Q10367095,28027,446636,4477644,40.44774002225867,-3.6292874542291638,/contenido/actividades/DanzaBaile,
11787510,Danzando por el mundo,Gratuito,1,0,,,2022-10-07T00:00:00Z,2022-10-07T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bed228370c283810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Alberto Sánchez (Puente de Vallecas),1,CALLE,RISCO DE PELOCHE,14,Puente de Vallecas,https://wikidata.org/entity/Q2003054,Numancia,https://wikidata.org/entity/Q10338144,28038,444360,4471652,40.393612303425975,-3.6556073868098493,/contenido/actividades/TeatroPerformance,
11781767,Davide Dinarsini,Gratuito,1,0,,,2022-10-22T00:00:00Z,2022-10-22T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c44250425ce53810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD,Centro Cultural José Luis López Vázquez (San Blas - Canillejas),2,CALLE,FEBRERO,4,San Blas,https://wikidata.org/entity/Q2001937,Rejas,https://wikidata.org/entity/Q10359029,28022,451431,4477509,40.446818592300296,-3.572741163820915,/contenido/actividades/CircoMagia,
11769966,De ida y vuelta,Más información sobre precios y programación en próximas fechas.,0,0,,,2023-05-20T00:00:00Z,2023-05-20T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2524e1c8cc533810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,,/usuario/Familias
11780888,De ida y vuelta,Gratuito,1,0,,,2022-10-16T00:00:00Z,2022-10-16T23:59:00Z,19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1110ba8910a53810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),1,CALLE,BOLTA&amp;Ntilde;A,27,San Blas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448023,4477305,40.44477474902185,-3.6129105844633775,/contenido/actividades/Musica,
11771227,De ilustrar a ser autor - Ciudad Lineal,Gratuito,1,0,,,2022-10-28T00:00:00Z,2022-10-28T23:59:00Z,16:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83cf1f7a68a33810VgnVCM1000001d4a900aRCRD,De ilustrar a ser autor,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cdf1f7a68a33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1ca1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Príncipe de Asturias (Ciudad Lineal),"1,5,6",CALLE,HERMANOS GARCIA NOBLEJAS,14,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Pueblo Nuevo,https://wikidata.org/entity/Q71753,28037,445948,4476395,40.43644651057092,-3.6372924261150033,/contenido/actividades/1ciudad21distritos,
11771228,De ilustrar a ser autor - Salamanca,Gratuito,1,0,,,2022-11-26T00:00:00Z,2022-11-26T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=78cf1f7a68a33810VgnVCM1000001d4a900aRCRD,De ilustrar a ser autor,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cdf1f7a68a33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aab225880cd6e710VgnVCM2000001f4a900aRCRD,"Espacio Cultural Núñez de Balboa, 40 (Salamanca)",1,CALLE,NUÑEZ DE BALBOA,40,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,442103,4475356,40.426826159507435,-3.6825349481985135,/contenido/actividades/1ciudad21distritos,
11771229,De ilustrar a ser autor - Salamanca,Gratuito,1,0,,,2022-12-03T00:00:00Z,2022-12-03T23:59:00Z,10:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ccf1f7a68a33810VgnVCM1000001d4a900aRCRD,De ilustrar a ser autor,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cdf1f7a68a33810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural San Juan Bautista (Ciudad Lineal),1,CALLE,SAN NEMESIO,4,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Juan Bautista,https://wikidata.org/entity/Q165609,28043,444202,4478162,40.45224737965276,-3.6580402287911937,/contenido/actividades/1ciudad21distritos,
11788734,De la Biblioteca Muncipal matritense a la Biblioteca Histórica. Directores y colecciones,Gratuito,1,1,"L,M,X,J,V",,2022-09-28T00:00:00Z,2023-06-30T23:59:00Z,08:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a318232740483810VgnVCM1000001d4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccbc3d0b5e71c010VgnVCM1000000b205a0aRCRD,Biblioteca Histórica Municipal,"1,6",CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439723,4475437,40.42737760210632,-3.7106116887809817,/contenido/actividades/Exposiciones,
11769964,De la calle al patio,Más información sobre precios y programación en próximas fechas.,0,0,,,2023-02-11T00:00:00Z,2023-02-11T23:59:00Z,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e14e1c8cc533810VgnVCM2000001f4a900aRCRD,,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro de Cultura Contemporánea Conde Duque,1,CALLE,CONDE DUQUE,9,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439759,4475508,40.42802889001877,-3.710182353581842,,/usuario/Familias
