date,observation_id,building_id,geo_id,building_type,building_name,address,district,neighborhood,longitude,latitude,type_of_energy,energy_group,unit_text,value
2021-02-01,O1598202122178,E2178,GEO_E2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",LATINA,ALUCHE,-3.7663713097572,40.3969681670062,Energia Activa,Activa Interruptor Gral,kWh,8541
2021-02-01,O1599202122178,E2178,GEO_E2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",LATINA,ALUCHE,-3.7663713097572,40.3969681670062,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,4178
2021-02-01,O1601202122096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Activa,Activa Interruptor Gral,kWh,24844
2021-02-01,O1602202122096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,8009
2021-02-01,O1603202122096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Gas,Gas,m3,2472.2
2021-02-01,O1604202121208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Activa,Activa Interruptor Gral,kWh,5406
2021-02-01,O1605202121208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,20
2021-02-01,O1606202121208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Gas,Gas,m3,2851.1
2021-02-01,O1607202121526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Activa,Activa Interruptor Gral,kWh,6687
2021-02-01,O1608202121526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,875
2021-02-01,O161020212509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Energia Activa,Ninguno,kWh,115
2021-02-01,O161120212509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Gas,Gas,m3,1913.45583
2021-02-01,O1612202122204,E2204,GEO_E2204,Centros culturales y bibliotecas,Biblioteca María Lejárraga,"CALLE PRINCESA DE EBOLI, 29 28050 MADRID",HORTALEZA,VALDEFUENTES,-3.655405015918612,40.49055520560343,Energia Activa,Ninguno,kWh,8707.8976
2021-02-01,O161320212941,E941,GEO_E941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"CALLE BARCELO, 4 28004 MADRID",CENTRO,JUSTICIA,-3.6990826662067344,40.42683538680111,Energia Activa,Activa Interruptor Gral,kWh,12820
2021-02-01,O161420212941,E941,GEO_E941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"CALLE BARCELO, 4 28004 MADRID",CENTRO,JUSTICIA,-3.6990826662067344,40.42683538680111,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,7097
2021-02-01,O161520212850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Energia Activa,Activa Interruptor Gral,kWh,10968
2021-02-01,O161620212850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,4395
2021-02-01,O161720212850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Gas,Gas,m3,6801.6
2021-02-01,O161820212702,E702,GEO_E702,Centros culturales y bibliotecas,Biblioteca Pablo Neruda,"CALLE ASCAO, 4 28017 MADRID",CIUDAD LINEAL,PUEBLO NUEVO,-3.641334923876934,40.42963395178173,Energia Activa,Ninguno,kWh,6895.9
2021-02-01,O161920212702,E702,GEO_E702,Centros culturales y bibliotecas,Biblioteca Pablo Neruda,"CALLE ASCAO, 4 28017 MADRID",CIUDAD LINEAL,PUEBLO NUEVO,-3.641334923876934,40.42963395178173,Gas,Gas,m3,50.4
2021-02-01,O16202021220,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Energia Activa,Activa Interruptor Gral,kWh,3211
2021-02-01,O16212021220,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,24
2021-02-01,O16222021220,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Gas,Gas,m3,1643.2
2021-02-01,O162320212906,E906,GEO_E906,Centros culturales y bibliotecas,CC Conde Duque,"CALLE CONDE DUQUE, 11 28015 MADRID",CENTRO,UNIVERSIDAD,-3.710680603981,40.4272912991656,Energia Activa,Activa Contador Gral - Bus,kWh,207524
2021-02-01,O162420212906,E906,GEO_E906,Centros culturales y bibliotecas,CC Conde Duque,"CALLE CONDE DUQUE, 11 28015 MADRID",CENTRO,UNIVERSIDAD,-3.710680603981,40.4272912991656,Energia Reactiva,Reactiva tarifa 6.1A,kVAr,48246
2021-02-01,O162520212288,E288,GEO_E288,Centros culturales y bibliotecas,CC La Vaguada,"AVENIDA MONFORTE DE LEMOS, 38 28029 MADRID",FUENCARRAL - EL PARDO,EL PILAR,-3.7091651558876,40.4790171574762,Energia Activa,Ninguno,kWh,20640
2021-02-01,O1627202121763,E1763,GEO_E1763,Centros culturales y bibliotecas,CC Valdebernardo y Biblioteca Francisco Ayala,"BULEVAR INDALECIO PRIETO, 21 28032 MADRID",VICÁLVARO,VALDEBERNARDO,-3.6210706830025,40.3998728193385,Energia Activa,Ninguno,kWh,5837.3909
2021-02-01,O1628202121763,E1763,GEO_E1763,Centros culturales y bibliotecas,CC Valdebernardo y Biblioteca Francisco Ayala,"BULEVAR INDALECIO PRIETO, 21 28032 MADRID",VICÁLVARO,VALDEBERNARDO,-3.6210706830025,40.3998728193385,Gas,Gas,m3,2037.9309
2021-02-01,O162920212853,E853,GEO_E853,Centros culturales y bibliotecas,CC/BPM Gloria Fuertes,"AVENIDA LOGROÑO, 179 28042 MADRID",BARAJAS,CORRALEJOS,-3.5930771416345286,40.461008617871926,Energia Activa,Ninguno,kWh,3566.992
2021-02-01,O1727202121033,E1033,GEO_E1033,Centros culturales y bibliotecas,Centro de Mayores San Francisco,"CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID",CENTRO,PALACIO,-3.714990913868,40.4111186882429,Energia Activa,Activa Interruptor Gral - Bus,kWh,20493.3
2021-02-01,O1728202121033,E1033,GEO_E1033,Centros culturales y bibliotecas,Centro de Mayores San Francisco,"CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID",CENTRO,PALACIO,-3.714990913868,40.4111186882429,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,3246.6
2021-03-01,O1744202132258,E2258,GEO_E2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"CALLE ISAAC ALBENIZ, 1 28019 MADRID",CARABANCHEL,SAN ISIDRO,-3.7202936410904,40.3977521494866,Energia Activa,Activa Interruptor Gral,kWh,21794
2021-03-01,O1745202132258,E2258,GEO_E2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"CALLE ISAAC ALBENIZ, 1 28019 MADRID",CARABANCHEL,SAN ISIDRO,-3.7202936410904,40.3977521494866,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,202
2021-03-01,O1746202132178,E2178,GEO_E2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",LATINA,ALUCHE,-3.7663713097572,40.3969681670062,Energia Activa,Activa Interruptor Gral,kWh,5173
2021-03-01,O1747202132178,E2178,GEO_E2178,Centros culturales y bibliotecas,Biblioteca Ángel González,"CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID",LATINA,ALUCHE,-3.7663713097572,40.3969681670062,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,2595
2021-03-01,O1749202132096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Activa,Activa Interruptor Gral,kWh,27356
2021-03-01,O1750202132096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,8136
2021-03-01,O1751202132096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Gas,Gas,m3,2178.4
2021-03-01,O1754202131208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Activa,Activa Interruptor Gral,kWh,4407
2021-03-01,O1755202131208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,11
2021-03-01,O1756202131208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Gas,Gas,m3,2720.8
2021-03-01,O175720213782,E782,GEO_E782,Centros culturales y bibliotecas,Biblioteca Iván de Vargas,"CALLE  SAN JUSTO,  5  28005  MADRID",CENTRO,PALACIO,-3.7096042005805345,40.41417035961479,Energia Activa,,kWh,12257
2021-03-01,O175820213782,E782,GEO_E782,Centros culturales y bibliotecas,Biblioteca Iván de Vargas,"CALLE  SAN JUSTO,  5  28005  MADRID",CENTRO,PALACIO,-3.7096042005805345,40.41417035961479,Energia Reactiva,,kVAr,2939
2021-03-01,O1759202131526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Activa,Activa Interruptor Gral,kWh,7214
2021-03-01,O1760202131526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,824
2021-03-01,O1761202131526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Gas,Gas,m3,5.6
2021-03-01,O176220213509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Energia Activa,Ninguno,kWh,427.99
2021-03-01,O176320213509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Gas,Gas,m3,2177.20503
2021-03-01,O1764202131912,E1912,GEO_E1912,Centros culturales y bibliotecas,Biblioteca Manuel Vázquez Montalbán,"CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID",TETUÁN,BELLAS VISTAS,-3.7102571625135283,40.45726571066271,Energia Activa,,kWh,17533
2021-03-01,O1765202131912,E1912,GEO_E1912,Centros culturales y bibliotecas,Biblioteca Manuel Vázquez Montalbán,"CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID",TETUÁN,BELLAS VISTAS,-3.7102571625135283,40.45726571066271,Energia Reactiva,,kVAr,3787
2021-03-01,O1766202132204,E2204,GEO_E2204,Centros culturales y bibliotecas,Biblioteca María Lejárraga,"CALLE PRINCESA DE EBOLI, 29 28050 MADRID",HORTALEZA,VALDEFUENTES,-3.655405015918612,40.49055520560343,Energia Activa,Ninguno,kWh,9744.6896
2021-03-01,O176720213941,E941,GEO_E941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"CALLE BARCELO, 4 28004 MADRID",CENTRO,JUSTICIA,-3.6990826662067344,40.42683538680111,Energia Activa,Activa Interruptor Gral,kWh,13292
2021-03-01,O176820213941,E941,GEO_E941,Centros culturales y bibliotecas,Biblioteca Mario Vargas Llosa,"CALLE BARCELO, 4 28004 MADRID",CENTRO,JUSTICIA,-3.6990826662067344,40.42683538680111,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,5887
2021-03-01,O176920213850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Energia Activa,Activa Interruptor Gral,kWh,11769
2021-03-01,O177020213850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Energia Reactiva,Reactiva tarifa 3.1A,kVAr,4852
2021-03-01,O177120213850,E850,GEO_E850,Centros culturales y bibliotecas,Biblioteca Miguel Delibes,"CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID",MORATALAZ,MEDIA LEGUA,-3.6530587077141,40.4097421858525,Gas,Gas,m3,4828.6
2021-03-01,O177220213702,E702,GEO_E702,Centros culturales y bibliotecas,Biblioteca Pablo Neruda,"CALLE ASCAO, 4 28017 MADRID",CIUDAD LINEAL,PUEBLO NUEVO,-3.641334923876934,40.42963395178173,Energia Activa,Ninguno,kWh,8781.1
2021-03-01,O177320213702,E702,GEO_E702,Centros culturales y bibliotecas,Biblioteca Pablo Neruda,"CALLE ASCAO, 4 28017 MADRID",CIUDAD LINEAL,PUEBLO NUEVO,-3.641334923876934,40.42963395178173,Gas,Gas,m3,2632.392
2021-03-01,O17742021320,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Energia Activa,Activa Interruptor Gral,kWh,3436
2021-03-01,O17752021320,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,26
2021-03-01,O17762021320,E20,GEO_E20,Centros culturales y bibliotecas,Biblioteca Pío Baroja,"CALLE ARGANDA, 12 28005 MADRID",ARGANZUELA,ACACIAS,-3.7076765298843,40.4002580548243,Gas,Gas,m3,1829.1
2021-03-01,O178520213906,E906,GEO_E906,Centros culturales y bibliotecas,CC Conde Duque,"CALLE CONDE DUQUE, 11 28015 MADRID",CENTRO,UNIVERSIDAD,-3.710680603981,40.4272912991656,Energia Activa,Activa Contador Gral - Bus,kWh,230252
2021-03-01,O178620213906,E906,GEO_E906,Centros culturales y bibliotecas,CC Conde Duque,"CALLE CONDE DUQUE, 11 28015 MADRID",CENTRO,UNIVERSIDAD,-3.710680603981,40.4272912991656,Energia Reactiva,Reactiva tarifa 6.1A,kVAr,55645
2021-03-01,O1787202132011,E2011,GEO_E2011,Centros culturales y bibliotecas,CC Eduardo Úrculo & Biblioteca María Zambrano,"PLAZA DONOSO, 5 28029 MADRID",TETUÁN,ALMENARA,-3.697317069897467,40.46917467820605,Energia Activa,,kWh,429
2021-03-01,O1788202132011,E2011,GEO_E2011,Centros culturales y bibliotecas,CC Eduardo Úrculo & Biblioteca María Zambrano,"PLAZA DONOSO, 5 28029 MADRID",TETUÁN,ALMENARA,-3.697317069897467,40.46917467820605,Energia Reactiva,,kVAr,149
2021-03-01,O1789202132011,E2011,GEO_E2011,Centros culturales y bibliotecas,CC Eduardo Úrculo & Biblioteca María Zambrano,"PLAZA DONOSO, 5 28029 MADRID",TETUÁN,ALMENARA,-3.697317069897467,40.46917467820605,Gas,,m3,1.2
2021-03-01,O1790202131028,E1028,GEO_E1028,Centros culturales y bibliotecas,CC El Madroño + Bib. Vicálvaro,"CALLE  VILLARDONDIEGO,  36  28032  MADRID",VICÁLVARO,CASCO HISTÓRICO DE VICÁLVARO,-3.6067251462782606,40.405723430071895,Energia Activa,Ninguno,kWh,11572
2021-03-01,O1791202131028,E1028,GEO_E1028,Centros culturales y bibliotecas,CC El Madroño + Bib. Vicálvaro,"CALLE  VILLARDONDIEGO,  36  28032  MADRID",VICÁLVARO,CASCO HISTÓRICO DE VICÁLVARO,-3.6067251462782606,40.405723430071895,Energia Reactiva,Ninguno,kVAr,238
2021-03-01,O1792202131028,E1028,GEO_E1028,Centros culturales y bibliotecas,CC El Madroño + Bib. Vicálvaro,"CALLE  VILLARDONDIEGO,  36  28032  MADRID",VICÁLVARO,CASCO HISTÓRICO DE VICÁLVARO,-3.6067251462782606,40.405723430071895,Gas,Ninguno,m3,0.1
2021-03-01,O179520213288,E288,GEO_E288,Centros culturales y bibliotecas,CC La Vaguada,"AVENIDA MONFORTE DE LEMOS, 38 28029 MADRID",FUENCARRAL - EL PARDO,EL PILAR,-3.7091651558876,40.4790171574762,Energia Activa,Ninguno,kWh,21705
2021-03-01,O1797202131905,E1905,GEO_E1905,Centros culturales y bibliotecas,CC Los Rosales,"AVENIDA LOS ROSALES, 133 28021 MADRID",VILLAVERDE,BUTARQUE,-3.675233737399011,40.351613033852146,Energia Activa,Ninguno,kWh,6528
2021-03-01,O1798202131905,E1905,GEO_E1905,Centros culturales y bibliotecas,CC Los Rosales,"AVENIDA LOS ROSALES, 133 28021 MADRID",VILLAVERDE,BUTARQUE,-3.675233737399011,40.351613033852146,Energia Reactiva,Ninguno,kVAr,406
2021-03-01,O1800202131763,E1763,GEO_E1763,Centros culturales y bibliotecas,CC Valdebernardo y Biblioteca Francisco Ayala,"BULEVAR INDALECIO PRIETO, 21 28032 MADRID",VICÁLVARO,VALDEBERNARDO,-3.6210706830025,40.3998728193385,Energia Activa,Ninguno,kWh,5862.6199
2021-03-01,O1801202131763,E1763,GEO_E1763,Centros culturales y bibliotecas,CC Valdebernardo y Biblioteca Francisco Ayala,"BULEVAR INDALECIO PRIETO, 21 28032 MADRID",VICÁLVARO,VALDEBERNARDO,-3.6210706830025,40.3998728193385,Gas,Gas,m3,1774.9626
2021-03-01,O180420213853,E853,GEO_E853,Centros culturales y bibliotecas,CC/BPM Gloria Fuertes,"AVENIDA LOGROÑO, 179 28042 MADRID",BARAJAS,CORRALEJOS,-3.5930771416345286,40.461008617871926,Energia Activa,Ninguno,kWh,3697.408
2021-03-01,O180520213853,E853,GEO_E853,Centros culturales y bibliotecas,CC/BPM Gloria Fuertes,"AVENIDA LOGROÑO, 179 28042 MADRID",BARAJAS,CORRALEJOS,-3.5930771416345286,40.461008617871926,Gas,Gas,m3,840.66
2021-03-01,O1921202131033,E1033,GEO_E1033,Centros culturales y bibliotecas,Centro de Mayores San Francisco,"CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID",CENTRO,PALACIO,-3.714990913868,40.4111186882429,Energia Activa,Activa Interruptor Gral - Bus,kWh,21500.2
2021-03-01,O1922202131033,E1033,GEO_E1033,Centros culturales y bibliotecas,Centro de Mayores San Francisco,"CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID",CENTRO,PALACIO,-3.714990913868,40.4111186882429,Energia Reactiva,Reactiva tarifa 3.0A,kVAr,3759.6
2021-03-01,O1964202131046,E1046,GEO_E1046,Centros culturales y bibliotecas,Planetario de Madrid,"AVENIDA  PLANETARIO,  16  28045  MADRID",ARGANZUELA,LEGAZPI,-3.6849454373727,40.39283930441695,Gas,Ninguno,m3,0.3
2021-04-01,O1971202142258,E2258,GEO_E2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"CALLE ISAAC ALBENIZ, 1 28019 MADRID",CARABANCHEL,SAN ISIDRO,-3.7202936410904,40.3977521494866,Energia Activa,,kWh,15176
2021-04-01,O1972202142258,E2258,GEO_E2258,Centros culturales y bibliotecas,Biblioteca Ana María Matute,"CALLE ISAAC ALBENIZ, 1 28019 MADRID",CARABANCHEL,SAN ISIDRO,-3.7202936410904,40.3977521494866,Energia Reactiva,,kVAr,57
2021-04-01,O1976202141160,E1160,GEO_E1160,Centros culturales y bibliotecas,Biblioteca Dámaso Alonso,"CALLE  MANUEL FERRERO,  1  28036  MADRID",CHAMARTÍN,CASTILLA,-3.684639631260018,40.467642023548,Energia Activa,,kWh,3783
2021-04-01,O1977202141160,E1160,GEO_E1160,Centros culturales y bibliotecas,Biblioteca Dámaso Alonso,"CALLE  MANUEL FERRERO,  1  28036  MADRID",CHAMARTÍN,CASTILLA,-3.684639631260018,40.467642023548,Energia Reactiva,,kVAr,10.1
2021-04-01,O1978202142096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Activa,,kWh,23834
2021-04-01,O1979202142096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Energia Reactiva,,kVAr,7503
2021-04-01,O1980202142096,E2096,GEO_E2096,Centros culturales y bibliotecas,Biblioteca Eugenio Trías,"PASEO FERNAN NUÑEZ, 24 28009 MADRID",RETIRO,JERÓNIMOS,-3.6796432754374946,40.41678861549688,Gas,,m3,1159.1
2021-04-01,O1983202141208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Activa,,kWh,3300
2021-04-01,O1984202141208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Energia Reactiva,,kVAr,2
2021-04-01,O1985202141208,E1208,GEO_E1208,Centros culturales y bibliotecas,Biblioteca Gerardo Diego,"CALLE MONTE AYA, 12 28031 MADRID",VILLA DE VALLECAS,CASCO HISTÓRICO DE VALLECAS,-3.6226612333620114,40.378016410030774,Gas,,m3,1308.1
2021-04-01,O198620214782,E782,GEO_E782,Centros culturales y bibliotecas,Biblioteca Iván de Vargas,"CALLE  SAN JUSTO,  5  28005  MADRID",CENTRO,PALACIO,-3.7096042005805345,40.41417035961479,Energia Activa,,kWh,9028
2021-04-01,O198720214782,E782,GEO_E782,Centros culturales y bibliotecas,Biblioteca Iván de Vargas,"CALLE  SAN JUSTO,  5  28005  MADRID",CENTRO,PALACIO,-3.7096042005805345,40.41417035961479,Energia Reactiva,,kVAr,1741
2021-04-01,O1988202141526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Activa,,kWh,5238
2021-04-01,O1989202141526,E1526,GEO_E1526,Centros culturales y bibliotecas,Biblioteca José Hierro,"CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID",SAN BLAS - CANILLEJAS,ROSAS,-3.610550602425999,40.433453540244685,Energia Reactiva,,kVAr,157
2021-04-01,O199320214509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Energia Activa,,kWh,65
2021-04-01,O199420214509,E509,GEO_E509,Centros culturales y bibliotecas,Biblioteca La Elipa - Islas Filipinas,"CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID",CIUDAD LINEAL,VENTAS,-3.6512062299873125,40.4234957928842,Gas,,m3,1171.04559
2021-04-01,O1995202141912,E1912,GEO_E1912,Centros culturales y bibliotecas,Biblioteca Manuel Vázquez Montalbán,"CALLE  FRANCOS RODRIGUEZ,  67  28039  MADRID",TETUÁN,BELLAS VISTAS,-3.7102571625135283,40.45726571066271,Energia Activa,,kWh,12143
