PK;NOMBRE;PDF;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11016735;"Edificio de 20 viviendas en calle Cervantes";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11016735.pdf?idEdificio=3d4473b43552d610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=3d4473b43552d610VgnVCM1000001d4a900aRCRD";"CERVANTES";"CALLE";"V";"36";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"440943";"4473971";"40.41426942327938";"-3.696078069568077";"";"";"";""; 
302062;"Edificio de La Unión y el Fénix";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302062.pdf?idEdificio=e408f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e408f7d9560a4510f7d9560a45102e085a0aRCRD";"GARCIA MOLINAS";"Calle";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"439843";"4474910";"40.422647917090806";"-3.709135568642842";"";"";"";""; 
302356;"Edificio de Los Previsores del Porvenir";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302356.pdf?idEdificio=2d08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2d08f7d9560a4510f7d9560a45102e085a0aRCRD";"CABALLERO DE GRACIA";"Calle";"V";"19";"";"";"";"";"MADRID";"MADRID";"28013";"";"CORTES";"";"CENTRO";"440743";"4474516";"40.41916316149634";"-3.698490337359729";"";"";"";""; 
302095;"Edificio de Oficinas y Apartamentos";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302095.pdf?idEdificio=a608f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a608f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"43";"";"";"";"";"MADRID";"MADRID";"";"";"PALACIO";"";"CENTRO";"440018";"4474674";"40.42053455529419";"-3.7070505439234185";"";"";"";""; 
11017140;"Edificio de Viviendas en la calle Hilarión Eslava";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11017140.pdf?idEdificio=50e3ce908a92d610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=50e3ce908a92d610VgnVCM1000001d4a900aRCRD";"HILARION ESLAVA";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28015";"";"GAZTAMBIDE";"";"CHAMBERI";"439227";"4476095";"40.433285976618926";"-3.7164990134208717";"";"";"";""; 
11050212;"Edificio Girasol";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11050212.pdf?idEdificio=b7b887c41420e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=b7b887c41420e610VgnVCM2000001f4a900aRCRD";"LAGASCA";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28006";"";"CASTELLANA";"";"SALAMANCA";"441927";"4475812";"40.43092747841812";"-3.6846446338833183";"";"";"";""; 
302343;"Edificio Gran Peña";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302343.pdf?idEdificio=4c08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4c08f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"2";"";"";"";"";"MADRID";"MADRID";"28004";"";"JUSTICIA";"";"CENTRO";"440844";"4474536";"40.41935051716017";"-3.697301746425403";"";"";"";""; 
302145;"Edificio Hostal Lauria";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302145.pdf?idEdificio=c708f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c708f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"50";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"440065";"4474722";"40.420970348006776";"-3.706501085101446";"";"";"";""; 
302168;"Edificio La Adriática";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302168.pdf?idEdificio=a808f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a808f7d9560a4510f7d9560a45102e085a0aRCRD";"CALLAO";"Plaza";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"SOL";"";"CENTRO";"440161";"4474613";"40.41999533487041";"-3.7053592829015223";"";"";"";""; 
302072;"Edificio Los Sótanos";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302072.pdf?idEdificio=8508f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8508f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"59";"";"";"";"";"MADRID";"MADRID";"";"";"PALACIO";"";"CENTRO";"439841";"4474835";"40.421972138578035";"-3.7091520478715996";"";"";"";""; 
302073;"Edificio Los Sótanos";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302073.pdf?idEdificio=a508f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a508f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"57";"";"";"";"";"MADRID";"MADRID";"";"";"PALACIO";"";"CENTRO";"439853";"4474810";"40.421747794773914";"-3.709008238044509";"";"";"";""; 
302074;"Edificio Los Sótanos y Teatro Lope de Vega";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302074.pdf?idEdificio=c508f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c508f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"55";"";"";"";"";"MADRID";"MADRID";"";"";"PALACIO";"";"CENTRO";"439874";"4474786";"40.421533109617585";"-3.7087584404681806";"";"";"";""; 
302223;"Edificio Matesanz";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302223.pdf?idEdificio=e908f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e908f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"27";"";"";"";"";"MADRID";"MADRID";"28013";"6";"SOL";"1";"CENTRO";"440377";"4474593";"40.41983067032157";"-3.7028114644082746";"";"";"";""; 
302425;"Edificio Metrópolis";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302425.pdf?idEdificio=ed08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ed08f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALA";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"440830";"4474465";"40.41871024079712";"-3.6974552127875446";"";"";"";""; 
302342;"Edificio para el Banco Urquijo";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302342.pdf?idEdificio=2c08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2c08f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"4";"";"";"";"";"MADRID";"MADRID";"28004";"";"JUSTICIA";"";"CENTRO";"440822";"4474545";"40.41943002922452";"-3.6975618907685255";"";"";"";""; 
302125;"Edificio Rialto";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302125.pdf?idEdificio=4708f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4708f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"54";"";"";"";"";"MADRID";"MADRID";"28004";"";"UNIVERSIDAD";"";"CENTRO";"440014";"4474772";"40.42141709585185";"-3.7071069351758537";"";"";"";""; 
302198;"Edificio Telefónica";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302198.pdf?idEdificio=8908f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8908f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28013";"";"UNIVERSIDAD";"";"CENTRO";"440442";"4474635";"40.42021381353114";"-3.702045729504309";"";"";"";""; 
302070;"Edificio Vita";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302070.pdf?idEdificio=4508f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=4508f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"62";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"440015";"4475070";"40.42222006385312";"-3.7083884373634293";"";"";"";""; 
302052;"Edificio Vitalicio";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302052.pdf?idEdificio=c308f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c308f7d9560a4510f7d9560a45102e085a0aRCRD";"ESPAÑA";"Plaza";"V";"";"";"";"";"";"MADRID";"MADRID";"28013";"";"PALACIO";"";"CENTRO";"439698";"4474956";"40.42305180954051";"-3.71084907791347";"";"";"";""; 
302061;"Edificio y Cine Pompeya";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302061.pdf?idEdificio=c408f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=c408f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"70";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"439822";"4474928";"40.42280855064068";"-3.7093848037700505";"";"";"";""; 
302075;"Edificios Los Sótanos. Hotel Emperador";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302075.pdf?idEdificio=e508f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e508f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"53";"";"";"";"";"MADRID";"MADRID";"28013";"";"PALACIO";"";"CENTRO";"439907";"4474767";"40.42136433290127";"-3.7083676730256907";"";"";"";""; 
300108;"Ermita de la Virgen del Puerto";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/300108.pdf?idEdificio=8008f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8008f7d9560a4510f7d9560a45102e085a0aRCRD";"VIRGEN DEL PUERTO";"PASEO";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"";"PALACIO";"";"CENTRO";"438818";"4474132";"40.41556783900282";"-3.721135107165399";"";"";"";""; 
11070491;"Ermita de San Antonio de la Florida";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11070491.pdf?idEdificio=26233c5e74a8e610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=26233c5e74a8e610VgnVCM1000001d4a900aRCRD";"SAN ANTONIO DE LA FLORIDA";"GLORIETA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28008";"";"CASA DE CAMPO";"";"MONCLOA-ARAVACA";"438408";"4475251";"40.425614559049066";"-3.7260819285571833";"";"";"";""; 
10999706;"Ermita de Santa Maria la Antigua";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/10999706.pdf?idEdificio=8662b8a28658c610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8662b8a28658c610VgnVCM2000001f4a900aRCRD";"MONSE&amp;Ntilde;OR OSCAR ROMERO";"CALLE";"V";"92";"";"";"";"";"MADRID";"MADRID";"28047";"";"VISTA ALEGRE";"";"CARABANCHEL";"436125";"4470483";"40.38249753936885";"-3.752510480692841";"";"";"";""; 
307259;"Escuelas Pías de San Fernando (Biblioteca  y centro de la UNED)";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307259.pdf?idEdificio=e618f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e618f7d9560a4510f7d9560a45102e085a0aRCRD";"SOMBRERETE";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28012";"";"EMBAJADORES";"";"CENTRO";"440310";"4473284";"40.40803440320469";"-3.703466938452617";"";"";"";""; 
318308;"Estación de Atocha";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/318308.pdf?idEdificio=2f18f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2f18f7d9560a4510f7d9560a45102e085a0aRCRD";"EMPERADOR CARLOS V";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28045";"7";"ATOCHA";"2";"ARGANZUELA";"441257";"4473264";"40.40792245547035";"-3.6923116993889704";"";"";"";""; 
11071839;"Fundación Francisco Giner de los Ríos";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11071839.pdf?idEdificio=bbc11521c50ae610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=bbc11521c50ae610VgnVCM2000001f4a900aRCRD";"GENERAL MARTINEZ CAMPOS";"PASEO";"V";"14";"";"";"";"";"MADRID";"MADRID";"28010";"";"ALMAGRO";"";"CHAMBERI";"440899";"4476259";"40.434877495729964";"-3.696810843113834";"";"";"";""; 
11050023;"Fundación Juan March";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11050023.pdf?idEdificio=8245072df910e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8245072df910e610VgnVCM2000001f4a900aRCRD";"CASTELLO";"CALLE";"V";"77";"";"";"";"";"MADRID";"MADRID";"28006";"";"CASTELLANA";"";"SALAMANCA";"442226";"4475843";"40.43122422239439";"-3.681123764267725";"";"";"";""; 
11071302;"Gimnasio del Colegio Maravillas";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11071302.pdf?idEdificio=f217a9662229e610VgnVCM1000001d4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=f217a9662229e610VgnVCM1000001d4a900aRCRD";"JOAQUIN COSTA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28002";"";"EL VISO";"";"CHAMARTIN";"441702";"4477512";"40.44622182664542";"-3.6874505523727996";"";"";"";""; 
302175;"Grandes Almacenes Madrid-París";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302175.pdf?idEdificio=0908f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0908f7d9560a4510f7d9560a45102e085a0aRCRD";"DESENGAÑO";"Calle";"V";"7";"";"";"";"";"MADRID";"MADRID";"28004";"";"UNIVERSIDAD";"";"CENTRO";"440326";"4474674";"40.420556700334984";"-3.7034201887922915";"";"";"";""; 
11067396;"Hipódromo de la Zarzuela";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/11067396.pdf?idEdificio=71e5a8071288e610VgnVCM2000001f4a900aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=71e5a8071288e610VgnVCM2000001f4a900aRCRD";"ZARZUELA";"HIPODROMO";"T";"";"";"";"";"";"MADRID";"MADRID";"";"";"";"";"DISTRITO";"435796";"4481154";"40.478600170152276";"-3.7574669011672372";"";"";"";""; 
310322;"Hospital de Jornaleros San Francisco de Paula";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/310322.pdf?idEdificio=0918f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0918f7d9560a4510f7d9560a45102e085a0aRCRD";"MAUDES";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28003";"";"RIOS ROSAS";"";"CHAMBERI";"440536";"4477429";"40.44539205139684";"-3.7011974227253477";"";"";"";""; 
307316;"Hotel Alfonso XIII";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/307316.pdf?idEdificio=e718f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=e718f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"34";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"440267";"4474669";"40.42050742476766";"-3.704115144651839";"";"";"";""; 
302055;"Hotel Apartamentos Espahotel";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302055.pdf?idEdificio=2408f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2408f7d9560a4510f7d9560a45102e085a0aRCRD";"FLOR BAJA";"Calle";"V";"6";"";"";"";"";"MADRID";"MADRID";"";"";"PALACIO";"";"CENTRO";"439764";"4474895";"40.42250707487777";"-3.710065338350866";"";"";"";""; 
302227;"Hotel Gran Vía";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302227.pdf?idEdificio=0a08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0a08f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"25";"";"";"";"";"MADRID";"MADRID";"";"";"SOL";"";"CENTRO";"440426";"4474585";"40.419762112038654";"-3.702233164302461";"";"";"";""; 
302059;"Hotel Menfis";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302059.pdf?idEdificio=8408f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8408f7d9560a4510f7d9560a45102e085a0aRCRD";"GENERAL MITRE";"Calle";"V";"";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"439788";"4474956";"40.42305832746606";"-3.7097882216017055";"";"";"";""; 
302228;"Hotel Metropolitano";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302228.pdf?idEdificio=2a08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=2a08f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"23";"";"";"";"";"MADRID";"MADRID";"";"";"SOL";"";"CENTRO";"440449";"4474580";"40.419718715992786";"-3.7019616011392307";"";"";"";""; 
302144;"Hotel Nueva York y cine Actualidades";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302144.pdf?idEdificio=a708f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a708f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"48";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"440089";"4474714";"40.420900008680086";"-3.706217444920123";"";"";"";""; 
304046;"Hotel Palace";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/304046.pdf?idEdificio=a218f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a218f7d9560a4510f7d9560a45102e085a0aRCRD";"CORTES";"PLAZA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"440970";"4474105";"40.41548099224374";"-3.6957733739936085";"";"";"";""; 
302281;"Hotel Roma";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302281.pdf?idEdificio=ca08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=ca08f7d9560a4510f7d9560a45102e085a0aRCRD";"CLAVEL";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28004";"";"JUSTICIA";"";"CENTRO";"440644";"4474608";"40.419992067464854";"-3.6996585726219156";"";"";"";""; 
302060;"Hotel Washington";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302060.pdf?idEdificio=a408f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=a408f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"72";"";"";"";"";"MADRID";"MADRID";"";"";"UNIVERSIDAD";"";"CENTRO";"439913";"4475151";"40.42294237533695";"-3.7095983942507478";"";"";"";""; 
302094;"Hotel y cine Rex";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302094.pdf?idEdificio=8608f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=8608f7d9560a4510f7d9560a45102e085a0aRCRD";"GRAN VIA";"Calle";"V";"43B";"";"";"";"";"MADRID";"MADRID";"28013";"";"PALACIO";"";"CENTRO";"440009";"4474688";"40.4206600249067";"-3.707157946297817";"";"";"";""; 
302428;"Iglesia de la Concepción Real de Calatrava";"https://patrimonioypaisaje.madrid.es/FrameWork/generacionPDFMonumenta/302428.pdf?idEdificio=0e08f7d9560a4510f7d9560a45102e085a0aRCRD&tipoMon=E";"https://patrimonioypaisaje.madrid.es/sites/v/index.jsp?vgnextchannel=83bc3cb702aa4510VgnVCM1000008a4a900aRCRD&vgnextoid=0e08f7d9560a4510f7d9560a45102e085a0aRCRD";"ALCALÁ";"Calle";"V";"25";"";"";"";"";"MADRID";"MADRID";"28014";"";"CORTES";"";"CENTRO";"440698";"4474422";"40.41831315896514";"-3.699011971823613";"";"";"";""; 
