tipo_establecimiento,tipo_titularidad,municipio_codigo,municipio_nombre,same_as_wikidata_municipio,direccion_establecimiento,direccion_via_codigo,direccion_via_nombre,direccion_portal_numero,direccion_piso,direccion_puerta,direccion_codigo_postal,direccion_ubicacion,direccion_coordenada_x,direccion_coordenada_y,horario_acceso,codigo_dea
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,123,Rivas-Vaciamadrid,https://wikidata.org/entity/Q644481,CALLE Isaac Peral 2 1! b,CALLE,Isaac Peral,2,1!,b,28521,EDIF. A LOCAL A 1º B MEDIA MARKT RIVAS VACIAMADRID SA,454939,4465215,10-22,2018-1218
Centro educativo,Privada,074,Leganes,https://wikidata.org/entity/Q77433,AVDA Vicente Aleixandre 1 BAJA ,AVDA,Vicente Aleixandre,1,BAJA,,28911,EN ELPASILLO FRENTE AL COMEDOR INFANTIL COLEGIOI LA INMACULADA,434759,4464381,,2018-896
Otros,Privada,005,Alcala de Henares,https://wikidata.org/entity/Q46940,CTRA M-300 (margen derecho) KM30.5 BAJA ,CTRA,M-300 (margen derecho),KM30.5,BAJA,,,EN LA RECEPCION TEDEC MEIJI FARMA,464718,4480029,L A V 7-15.30,2018-897
Establecimiento dependiente de una Administracion Publica,Publica,030,La Cabrera,https://wikidata.org/entity/Q509056,AVDA de la Cabrera 96 1ª ,AVDA,Cabrera,96,1ª,,28751,HALL JUNTO A ASEOS. CENTRO CULTURAL COMARCAL DE HUMANIDADES SIERRA NORTE. COMUNIDAD DE MADRID,448907,4524827,,2018-910
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Serrano Galvache 56 0 ,CALLE,Serrano Galvache,56,0,,28033,EN LA RECEPCION DEL EDIFICIO GMP,443058,4480867,24H,2018-935
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE Gran Via 32 8ª ,CALLE,Gran Via,32,8ª,,28013,PRISA RADIO S.A. ,440348,4474645,,2018-984
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Benjamin Palencia 25 1ª ,CALLE,Benjamin Palencia,25,1ª,,28038,EN LA SALA DE CURAS AGENCIA MADRILENA DE ATENCION SOCIAL,445035,4471766,24H,2018-1015
Centros residenciales de mayores con 200 plazas,Privada,161,Valdemoro,https://wikidata.org/entity/Q840373,CALLE de Agatha Christie 1 BAJA ,CALLE,Agatha Christie,1,BAJA,,28342,JUNTO A RECEPCION ATENCION SOCIAL Y RESIDENCIAL VALDEMORO,441225,4449688,24H,2018-1016
Centro educativo,Privada,061,Galapagar,https://wikidata.org/entity/Q1615953,CALLE Piamonte 17 1ª ,CALLE,Piamonte,17,1ª,,28420,HALL DE ENTRADA EDIFICIO PRINCIPAL COLEGIO PARQUE S.L.,441050,4474952,,2018-1018
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,AVDA de San Martin de Valdeiglesias 20  ,AVDA,San Martin de Valdeiglesias,20,,,28922,CENTRO COMERCIAL TRESAGUAS HALL DE ENTRADA POR CALLE EL SALVADOR,429269,4467818,24H,2018-1020
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,PASEO de Juan XXIII 6  ,PASEO,Juan XXIII,6,,,28040,FACULTAD HUMANIDADES FUNDACION UNIVERSITARIA SAN PABLO CEU,438972,4477343,8.30-19,2018-1040
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,AVDA de Juan Antonio Samaranch Torello 8  ,AVDA,Juan Antonio Samaranch Torello,8,,,28223,CONTROL FUTBOL VALLE DE LAS CANAS CENTRO DEPORTIVO MNICIPAL CONCEJALIA DEPORTES. AYTO. POZUELO,430329,4474485,,2018-1054
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Manuel Tovar 34 BAJA ,CALLE,Manuel Tovar,34,BAJA,,28034,PASILLO DE ACCESO A OFICINAS INTEGRAL AGNITIO,441460,4482265,8-19,2018-1064
Centro de trabajo con mas de 250 trabajadores,Privada,134,San Sebastian de los Reyes,https://wikidata.org/entity/Q484717,CALLE de la Isla Graciosa 13 BAJA ,CALLE,Isla Graciosa,13,BAJA,,28703,EDI. PRINCIPAL FRENTE PUERTA DE REDACCION DE ANTENA3 NOTICIAS ATRESMEDIA,447873,4489794,24H,2018-1083
Centro educativo,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,CALLE de la Vereda Norte 3  ,CALLE,Vereda Norte,3,,,28109,NUEVO EDIFICIO (DCHA) INTERNATIONAL COLLEGE SPAIN,445601,4485391,8.30-18,2018-1094
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Burgos 85  ,AVDA,Burgos,85,,,28050,VIA DE SERVICIO N-I. EN EL DESPACHO DE DIRECCION FUNDACION JARDINES DE ESPANA,442880,4482305,24 H,2018-1097
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA del Padre Huidobro 0 km8  ,AVDA,Padre Huidobro,0 km8,,,,EN HALL DE ZONA TECNICA.ZONA VESTUARIOS JOCKEYS SALA DE PESO.. HIPODROMO DE LA ZARZUELA SA S.M.E.,435892,4479640,,2018-1102
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE del Moscatelar 23 0 ,CALLE,Moscatelar,23,0,,28043,EN LA RECEPCION DE LA ENTRADA. INATITUTO SUPERIOR DE PROTOCOLO Y EVENTOS SL,445033,4478735,,2018-1109
Establecimiento dependiente de una Administracion Publica,Publica,028,Bustarviejo,https://wikidata.org/entity/Q55487,CALLE San Andres 0  ,CALLE,San Andres,0,,,28720,ENVEHICULO POLICIAL HONDA CRV MATRICULA 8498GRS. EN DEPENDENCIAS POLICIA LOCAL. AYTO. BUSTARVIEJO,440423,4523117,,2018-1125
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Zaorejas 16  ,CALLE,Zaorejas,16,,,28042,EN EL SERVICIO MEDICO ENTRE MODULO 3 Y DESPACHOS TECNICOS AGENCIA MADRILENA DE ATENCION SOCIAL,453133,4478009,24H,2018-1126
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Rios Rosas 21  ,CALLE,Rios Rosas,21,,,28003,ETSI DE MINAS Y ENERGIA. UNIVERSIDAD POLITECNICA DE MADRID,440635,4477091,HORARIO LECTIVO,2018-1144
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,PLAZA del Cardenal Cisneros 3  ,PLAZA,Cardenal Cisneros,3,,,28040,ETSI AERONAUTICA Y DEL ESPACIO. CONSERJERIA. EDIFICIO B HALL UNIVERSIDAD POLITECNICA DE MADRID.,438590,4476887,7.30-22,2018-1147
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Alan Turing 3  ,CALLE,Alan Turing,3,,,28031,EDIFICIO DE LA ARBOLEDA UNIVERSIDAD POLITECNICA DE MADRID,446818,4471205,9-14,2018-1148
Otros,Publica,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,AVIA M-40 KM38  ,AVIA,M-40,KM38,,,,CENTRO DE BIOTECNOLOGIA Y GENOMICA DE PLANTAS. PARQUE CIENTIF Y TECNOL. CAMPUS DE MONTEGANCEDO UNIV. POLIT. MADRID,429404,4473193,8.30-19.30,2018-1150
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Juan de Herrera 4 0 ,CALLE,Juan de Herrera,4,0,,28013,CONSERJERIA DE LA ESCUELA TECNICA SUPERIOR DE ARQUITECTURA UNIVERSIDAD POLITECNICA DE MADRID,437939,4476748,8.30-14.30,2018-1151
Establecimiento publico con aforo igual o superior a 2000 personas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Juan de Herrera 6  ,AVDA,Juan de Herrera,6,,,28040,ETS DE EDIFICACION UNIVERSIDAD POLITECNICA DE MADRID,437937,4476749,,2018-1153
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Mercator S/N  ,CALLE,Mercator,S/N,,,28031,ETSI Y SISTEMAS DE TELECOMUNICACION UNIVERSIDAD POLITECNICA DE MADRID,446609,4471197,,2018-1165
Otros,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Jose Gutierrez Abascal 2  ,CALLE,Jose Gutierrez Abascal,2,,,28006,LABORATORIO DE MAQUINAS ELECTRICAS. ETS DE INGENIEROS INDUSTRIALE UNIVERSIDAD POLLITECNICA DE MADRID,441478,4476863,9-20,2018-1166
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,123,Rivas-Vaciamadrid,https://wikidata.org/entity/Q644481,PLAZA de la Constitucion 2 ALTA ,PLAZA,Constitucion,2,ALTA,,28523,PLAZA CENTRAL DE LA PLANTA ALTA C.C. RIVAS CENTRO,453511,4467404,,2018-1183
Centro educativo,Privada,049,Coslada,https://wikidata.org/entity/Q164197,CALLE de la Virgen de la Cabeza 15  ,CALLE,Virgen de la Cabeza,15,,,28821,EN EL HALL DE LA ENTRADA PRINCIPAL AL COLEGIO COLEGIO DOROTEO HERNANDEZ,452039,4474747,,2018-1201
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de los Poblados 151  ,AVDA,los Poblados,151,,,28025,,438535,4469490,7:00 h a 22:00 h.,2018-1216
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Velazquez 134  ,CALLE,Velazquez,134,,,28006,SEPI SOCIEDAD ESTATAL DE PARTICIPACIONES ,442108,4476661,24H,2018-1220
Establecimiento publico con aforo igual o superior a 2000 personas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE HALL ACCESO DE ENTRADA CALLE FELIPE II s/n 0 ,CALLE,HALL ACCESO DE ENTRADA CALLE FELIPE II,s/n,0,,,WIZINK CENTER (ANIGUOPALACIO DE DEPORTES COMUNIDAD DE MADRID),442969,4475034,los dias de evento,2018-1223
Establecimiento publico con aforo igual o superior a 2000 personas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Goya  0 ,CALLE,Goya,,0,,,HALL ACCESO DE ENTRADA CALLE GOYA WIZINK CENTER (ANTIGUO PALACIO DE LOS DEPORTES DE LA CM),443031,4475081,los dias de evento,2018-1224
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Lagasca 88 5ª ,CALLE,Lagasca,88,5ª,,28001,EN LA COCINA TRABIS EDIFICACION AVANZADA SL,441928,4475711,8.30-19.30,2018-908
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de las Clarisas 4  ,CALLE, Clarisas,4,,,28019,EN EL PATIO PRINCIPAL JUNTO A LA PUERTA DE RECEPCION COLEGIO NAZARET OPORTO,438212,4471325,,2018-909
Centro de trabajo con mas de 250 trabajadores,Privada,148,Torrejon de Ardoz,https://wikidata.org/entity/Q489839,CALLE Solana 26  ,CALLE,Solana,26,,,28850,PUERTA DE RECEPCION LABORATORIOS MEDICAMENTOS INTERNACIONALES,460528,4478286,,2018-912
Otros,Privada,033,Campo Real,https://wikidata.org/entity/Q1999732,CALLE Aluminio 11  ,CALLE,Aluminio,11,,,28510,POLLIG. IND. BORONDO. EN ALMACEN PASILLO DE ENTRADA A OFICINA DESDE LA NAVE. TUBOS MECANICOS,468166,4464377,8-13.45 14.45-18,2018-931
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Orense 34 0 ,CALLE,Orense,34,0,,28020,RECEPCION DEL EDIFICIO GMP,441105,4478412,24H,2018-932
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,005,Alcala de Henares,https://wikidata.org/entity/Q46940,CALLE Federico Garcia Lorca 0  ,CALLE,Federico Garcia Lorca,0,,,28806,A LA ENTRADA DE CARREFOUR JUNTO A ADMON DE LOTERIAS CENTRO COMERCIAL ALCALA DE HENARES,468602,4483738,10-22,2018-943
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,127,Las Rozas de Madrid,https://wikidata.org/entity/Q592747,CTRA de la Coruna km22  ,CTRA,Coruna,km22,,,,FRENTE A LINEA DE CAJAS. ENTRE CAJAS 17 Y 18 DE FILA UNICA CENTRO COMERCIAL CARREFOUR EL PINAR,425113,4486305,10-22,2018-944
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,130,San Fernando de Henares,https://wikidata.org/entity/Q842211,CTRA Nacional II km 16  ,CTRA,Nacional II,km 16,,,28850,MITAD GALERIA CC FRENTE LOCAL SHUNKICHI CERCA ESCALERAS CENTRO COMERCIAL SAN FERNANDO DE HENARES,455070,4477913,10-22,2018-945
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,092,Mostoles,https://wikidata.org/entity/Q187826,CALLE PASILLO PRINCIPAL DE GALERIA CERCA DEL CARREFOUR km 19  ,CALLE,PASILLO PRINCIPAL DE GALERIA CERCA DEL CARREFOUR,km 19,,,,CENTRO COMERCIAL CARREFOUR MOSTOLES,424639,4464809,,2018-946
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,134,San Sebastian de los Reyes,https://wikidata.org/entity/Q484717,CTRA A-1 (Burgos) km19  ,CTRA,A-1 (Burgos),km19,,,,P.CIAL MEGAPARK. EN EL PODIUM DE VIGILANCIA A LA ENTRADA DE LA SALA DE VENTAS DELHIPERMERCADO. CENTRO COMERCIAL MOSCATELARES,447923,4488199,10-22,2018-947
Centro educativo,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,CALLE Isidro Gomez 1  ,CALLE,Isidro Gomez,1,,,28223, ASOCIACION MUSICO CULTURAL LA LIRA DE POZUELO,430865,4476511,L A V 17-21,2018-954
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE Gran Via 31 1ª ,CALLE,Gran Via,31,1ª,,28013,EN EL GIMNASIO DELHOTEL ,440296,4474610,24 H,2018-960
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE Gran Via 31 BAJA ,CALLE,Gran Via,31,BAJA,,28013,EN LA SALA DE ESTAR DE SEGURIDAD ,440296,4474610,24 H,2018-961
Otros,Privada,074,Leganes,https://wikidata.org/entity/Q77433,CALLE Margarita Salas 22 BAJA ,CALLE,Margarita Salas,22,BAJA,,28919,"BROAD TELECOM SA POLIGONO LEGANES TECNOLOGICO. HALL DE ENTRADA, PLANTA CALLE",437004,4467198,8-15,2018-998
Centro educativo,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE del Embalse de Navacerrada 9 BAJA ,CALLE,Embalse de Navacerrada,9,BAJA,,28051,EN ENFERMERIA COLEGIO TORREVILANO,448864,4468209,,2018-1009
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Publica,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,PLAZA Italia 3  ,PLAZA,Italia,3,,,28224,CONTROL POLIDEPORTIVO CARLOS RUIZ CENTRO DEPORTIVO AYTO POZUELO DE ALARCON,432668,4478099,,2018-1056
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Retama 3 8ª RRHH,CALLE,Retama,3,8ª,RRHH,28045,UNION DE CREDITOS INMOBILIARIOS SA EFC ,442696,4471748,,2018-1070
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE HALL DEL HOTEL FRENTE A RECEPCION JUNTO ACCESO ASCENSORES 190  ,CALLE,HALL DEL HOTEL FRENTE A RECEPCION JUNTO ACCESO ASCENSORES,190,,,,HOTEL SILKEN TORRE GARDEN,446954,4474532,,2018-1101
Centro educativo,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,PASEO de la Casa de Campo 2  ,PASEO,Casa de Campo,2,,,28223,EN LA ENTRADA DE LA RECEPCION DEL COLEGIO. CENTROS DE ENSENANZA EDUCACION Y VIDA,433346,4473663,,2018-1123
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Andorra 28-32  ,CALLE,Andorra,28-32,,,28043,POLLIDEPORTIVO CAMPO DE FUTBOL. EN CASETA DE MATERIAL A PIE DE CAMPO DE FUTBOL.A.D. ESPERANZA,445473,4478962,9-24,2018-1124
Centro educativo,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,CALLE del Camino Sur 10-12  ,CALLE,Camino Sur,10-12,,,28109,LA MORALEJA. OFICINAS DE PADEL LICEO EUROPEO,445509,4484768,L A V 7-21 S Y D 9-21,2018-1133
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Emilio Vargas 6 BAJA ,CALLE,Emilio Vargas,6,BAJA,,28043,ENLA ENTRADA JUNTO A LOS TORNOS AXA SEGUROS GENERALES,444496,4477659,7.30-18,2018-1135
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,PASEO Senda del Rey 17 0 ,PASEO,Senda del Rey,17,0,,28040,EN LA CONSERJERIA DEL EDIFICIO FITOTECNIA. CAMPOS DE PRACTICAS ETSIAAB UNIVERSIDAD POLITECNICA DE MADRID,437493,4476744,24 H,2018-1137
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA Complutense 30  ,AVDA,Complutense,30,,,28040,HALL EDIF. A JUNTO A CONSERJERIA. ETS INGENIEROS TELECOMUNCACIONE UNIVERSIDAD POLITECNICA DE MADRID.,438426,4478227,8-22,2018-1139
Otros,Publica,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,PQUE Forestal de Montegancedo   ,PQUE,Forestal de Montegancedo,,,,28223,INSTALACIONES DEPORTIVAS DE MONTEGANCEDO UNIVERSIDAD POLITECNICA DE MADRID,429216,4473129,,2018-1140
Otros,Publica,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,PQUE Forestal de Montegancedo   ,PQUE,Forestal de Montegancedo,,,,28223,CENTRO TECNOLOG. BIOMEDICA . 2ª EDIFICIO A LA IZ. FACHADA CRISTAL UNIVERSIDAD POLITECNICA MADRID,429403,4473194,TODO EL DIA,2018-1143
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,074,Leganes,https://wikidata.org/entity/Q77433,CALLE Mondragon 1 0 ,CALLE,Mondragon,1,0,,28917,ZONA ASEOS ESTE CENTRO COMERCIAL SAMBIL OUTLET MADRID,434069,4467936,HORARIO COMERCIAL,2018-1167
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de Aragon 400 BAJA ,AVDA,Aragon,400,BAJA,,28022,CENTRO COMERCIAL PORTUGAL SA ZON DE BLOQUE 2 A BLOQUE 3 HOTEL MADRID MARRIOTT AUDITORIUM,452632,4477753,24 HORAS,2018-1190
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA Central s/n 6ª ,AVDA,Central,s/n,6ª,,28042,CENTRO DE CARGA AEREA MADRID-BARAJAS DHL EXPRESS MADRID,450903,4477992,8-18,2018-1203
Establecimiento publico con aforo igual o superior a 2000 personas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Fuente del Berro  0 ,CALLE,Fuente del Berro,,0,,28009,HALL DE ENTRADA ACCESO FUENTE DEL BERRO WIZINK CENTER (ANTIGUOPALACIO DE LOS DEPORTES DE LA CM),443062,4475026,losdias de evento,2018-1225
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de las Fuerzas Armadas 400  ,AVDA, Fuerzas Armadas,400,,,28055,PASILLO PRINCIPAL EDIFICIO CANTERA BAJA CIUDAD REAL MADRID,447740,4480845,24 HORAS,2018-1232
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,058,Fuenlabrada,https://wikidata.org/entity/Q54902,CALLE Portugal 33  ,CALLE,Portugal,33,,,28943,planta baja PAIDESPORT CENTER,431151,4459419,"L-V 8:30-22:30 S-D 10,00-15:00",2018-1233
Establecimiento hotelero con mas de 100 plazas,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Velazquez 8  ,CALLE,Velazquez,8,,,28001,HOTEL WELLINGTON HALL ENTRADA - GUARDARROPA),441958,4474837,,2018-1234
"Instalacion, centro o complejo deportivo con mas de 500 usuarios diarios",Privada,079,Madrid,https://wikidata.org/entity/Q2807,PLAZA de Pablo Ruiz Picasso 1 CERO ,PLAZA,Pablo Ruiz Picasso,1,CERO,,28020,PAIDESPORT CENTER ,441219,4477992,L-V 7:00-22:30 S-D 10:00-15:00,2018-1235
Centro educativo,Privada,065,Getafe,https://wikidata.org/entity/Q8802,PLAZA Obispo Felipe Scio Riaza 1 BAJA ,PLAZA,Obispo Felipe Scio Riaza,1,BAJA,,28901,RECEPCION. ZONA PORTERIA Y ATENCION TELEFONICA. LA INMACULADA. PADRES ECASA ESCUELAS PIAS DE GETAFE PP.ESCOLAPIOS,437824,4462088,,2018-903
Otros,Privada,148,Torrejon de Ardoz,https://wikidata.org/entity/Q489839,CALLE Metano 13 BAJA ,CALLE,Metano,13,BAJA,,28850,EN LA ENTRADA LABORATORIOS MEDICAMENTOS INTERNACIONALES SA,460450,4478221,,2018-911
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Cea Bermudez 5 3ª ,CALLE,Cea Bermudez,5,3ª,,28003,SALA DE SEGURIDAD PARQUE MOVIL DEL ESTADO,440034,4476685,24H,2018-927
Centro educativo,Privada,006,Alcobendas,https://wikidata.org/entity/Q487679,CALLE de la Salvia 30  ,CALLE,Salvia,30,,,28109,EN LA OFICINA DE ENTRADA RUNNYMEDE COLLEGE S.A.,446513,4486586,24H,2018-940
Centro de trabajo con mas de 250 trabajadores,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de la Condesa de Venadito 1  ,CALLE,Condesa de Venadito,1,,,28027,EN RECEPCION. GMP RENTA APARTAMENTOS,444325,4477259,24H,2018-951
Establecimiento dependiente de una Administracion Publica,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Miguel Arredondo 4 BAJA ,CALLE,Miguel Arredondo,4,BAJA,,28045,ENTRADA POR ALONSO CARBONELL BAJANDO ESCALERAS A LA DERECHA MERCADO GUILLERMO DE OSMA. RYA RESIDENCIAS,440936,4471827,,2018-958
Establecimiento dependiente de una Administracion Publica,Publica,174,Villamanta,https://wikidata.org/entity/Q1915133,AVDA de la Libertad 37  ,AVDA,Libertad,37,,,28610,SEDE DE LA POLICIA LOCAL AYUNTAMIENTO DE VILLAMANTA,440836,4474749,24 H,2018-965
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,115,Pozuelo de Alarcon,https://wikidata.org/entity/Q639422,CTRA M-511 (Boadilla-Carabanchel) km1  ,CTRA,M-511 (Boadilla-Carabanchel),km1,,,,EN EL PASILLO DE LA GALERIA / LINEA DE CAJAS CENTRO COMERCIAL CARREFOUR CIUDAD IMAGEN,433493,4472260,10-22,2018-976
Centros residenciales de mayores con 200 plazas,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Carmen Bruguera 33  ,CALLE,Carmen Bruguera,33,,,28026,DETRAS DE LA PUERTA DE RECEPCION-INFORMACION C.M. USERA - AGENCIA MADRILENA DE ATENCION SOCIAL,440344,4471232,7.45-20.30,2018-977
Centro de trabajo con mas de 250 trabajadores,Privada,161,Valdemoro,https://wikidata.org/entity/Q840373,AVDA del Majuelo 34  ,AVDA,Majuelo,34,,,28343,JUNTO A LOS TORNOS DE ACCESO DEL PERSONAL AL ALMACEN POLIG. IND. LA POSTURA ITACA S.L.,442468,4451107,,2018-982
Instalaciones de transporte,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Mendez Alvaro 83  ,CALLE,Mendez Alvaro,83,,,28045,ESTACION DE AUTOBUSES MENDEZ ALVARO INSTALADO EN AUTOBUS 7993JST,442458,4471795,,2018-992
Instalaciones de transporte,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Mendez Alvaro 83  ,CALLE,Mendez Alvaro,83,,,28045,INSTALADO AUTOBUS 7948JST SECORBUS,442458,4471795,,2018-993
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Ana de Austria 44-50  ,CALLE,Ana de Austria,44-50,,,28050,EN EL GIMNASIO C.P. ANAN DE AUSTRIA 44-50,444671,4483280,24H,2018-997
Otros,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,CALLE los Lirios 21  ,CALLE,los Lirios,21,,,28925,EN EL ACCESO A LOS BANOS DE LA PISCINA COM. PROP. VALDESOL VIII,431991,4467164,24H,2018-1003
Centro educativo,Publica,079,Madrid,https://wikidata.org/entity/Q2807,AVDA de la Peseta 30  ,AVDA,Peseta,30,,,28054,EN EL PASILLO DEL MODULO SANITARIO CENTRO PUBLICO DE DE EDUCACION ESPECIALMARIA SORIANO,435305,4468286,,2018-1004
Centros residenciales de mayores con 200 plazas,Privada,005,Alcala de Henares,https://wikidata.org/entity/Q46940,AVDA Gustavo Adolfo Becquer 27 BAJA ,AVDA,Gustavo Adolfo Becquer,27,BAJA,,28806,JUNTO A RECEPCION SERVIGER XXI,468306,4484576,24H,2018-1017
Grandes establecimientos comerciales con una superficie superior a 2500 m2,Privada,007,Alcorcon,https://wikidata.org/entity/Q10372,AVDA de San Martin de Valdeiglesias 20  ,AVDA,San Martin de Valdeiglesias,20,,,28922,CENTRO COMERCIAL TRES AGUAS PASILLO SUPERIOR ENRANDO POR ACCESO C/CUBA,429269,4467818,24H,2018-1021
Establecimiento dependiente de una Administracion Publica,Publica,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Alfacar 30  ,CALLE,Alfacar,30,,,28033,JUNTO A LA ENTRADA EN EL DESPACHO DE AUXILIARES DE CONTROL AGENCIA MADRILENA DE ATENCION SOCIAL,445107,4489050,,2018-1022
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Isaac Peral 58  ,CALLE,Isaac Peral,58,,,28040,EN EL RECTORADO Y LA GERENCIA FUNDACION UNIVERSITARIA SAN PABLO CEU,439066,4477091,8.30-19,2018-1030
Otros,Privada,079,Madrid,https://wikidata.org/entity/Q2807,CALLE de Julian Romea 18  ,CALLE,Julian Romea,18,,,28003,EN VICERRECTORADO DE ESTUDIANTES Y SERVICIOS GRALES UNIVERSIDAD FUNDACION UNIVERSITARIA SAN PABLO CEU,439258,4477164,8.30-19,2018-1031
